kernel,cpu_time_total_us,self_cpu_time_total_us,cpu_time_avg_us,calls_cpu
BmmBackward0,112945.01999999955,1169.3029999919236,4706.042499999981,24
autograd::engine::evaluate_function: ExpandBackward0,217.9099999992177,171.26199998613447,4.539791666650369,48
ExpandBackward0,46.64800001308322,46.64800001308322,0.9718333336059004,48
autograd::engine::evaluate_function: SafeSoftmaxBackward0,11632.353999996558,236.08499999996275,969.3628333330465,12
SafeSoftmaxBackward0,11396.268999996595,463.13499999418855,949.6890833330496,12
aten::_softmax_backward_data,10933.134000002407,10933.134000002407,911.0945000002006,12
autograd::engine::evaluate_function: MulBackward1,22886.080000000075,336.3390000015497,953.5866666666698,24
MulBackward1,22549.740999998525,150.3790000071749,939.5725416666052,24
aten::_reshape_alias,79.45599999837577,79.45599999837577,6.621333333197981,12
aten::sum,10852.866000000387,26.817999998107553,5426.433000000194,2
torch_ipex::sum_out_cpu,10826.04800000228,10751.01099999994,5413.02400000114,2
autograd::engine::evaluate_function: EmbeddingBackward0,18970.318000005558,112.33800000883639,4742.5795000013895,4
EmbeddingBackward0,18857.97999999672,41.696999998763204,4714.49499999918,4
aten::embedding_backward,18816.28299999796,25.339999997988343,4704.07074999949,4
aten::embedding_dense_backward,18790.94299999997,1679.3759999964386,4697.735749999993,4
aten::lift_fresh,21.402999997138977,21.402999997138977,0.2057980768955671,104
aten::detach_,342.5499999932945,281.43399998545647,3.2937499999355238,104
detach_,61.11600000783801,61.11600000783801,0.5876538462292117,104
aten::zeros_like,81013.87299999036,575.7729999907315,389.4897740384152,208
torch_ipex::adam_fused_step,94092.75999998488,94092.75999998488,452.3690384614657,208
